awayTeam,awayTeamKit,competition,date,endPeriod1,endPeriod2,homeTeam,homeTeamKit,homeTeamStartLeft,id,period1,period2,season,stadium,startPeriod1,startPeriod2,videos,week
"{'id': '2', 'name': 'Arsenal', 'shortName': 'ARS'}","{'name': 'home', 'primaryColor': '#E10B17', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}","{'id': '1', 'name': 'Premier League'}",2023-11-04T17:30:00,2977.777,6225.325,"{'id': '13', 'name': 'Newcastle United', 'shortName': 'NEW'}","{'name': 'home', 'primaryColor': '#000000', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",False,13441,49.39995,53.335566666666665,2023-2024,"{'id': '14', 'name': ""St James' Park"", 'pitchLength': 105.0, 'pitchWidth': 68.0}",13.78,3025.191,"{'fps': 29.97, 'id': '14069', 'videoUrl': 'epitome-staging.pff.com/en/film_room/14a85dfd-e7d0-4216-a15b-db2b3e1b2910'}",11
"{'id': '3', 'name': 'Aston Villa', 'shortName': 'AVL'}","{'name': '2022', 'primaryColor': '#93BDE4', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#93BDE4'}","{'id': '1', 'name': 'Premier League'}",2023-11-05T14:00:00,2938.172,6112.946,"{'id': '221', 'name': 'Nottingham Forest', 'shortName': 'FOR'}","{'name': 'Home', 'primaryColor': '#ff0000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#ff0000'}",True,13442,48.763783333333336,51.6234,2023-2024,"{'id': '120', 'name': 'City Ground', 'pitchLength': 105.0, 'pitchWidth': 71.0}",12.345,3015.542,"{'fps': 29.97, 'id': '14098', 'videoUrl': 'epitome-staging.pff.com/en/film_room/0e138d6e-2c76-4de3-b507-c87da09d8f2e'}",11
"{'id': '20', 'name': 'Wolverhampton Wanderers', 'shortName': 'WLV'}","{'name': 'home', 'primaryColor': '#F59E1F', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#000000', 'secondaryTextColor': '#FFFFFF'}","{'id': '1', 'name': 'Premier League'}",2023-11-04T15:00:00,2992.993,6382.216,"{'id': '15', 'name': 'Sheffield United', 'shortName': 'SHU'}","{'name': 'home', 'primaryColor': '#E5292A', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",False,13443,47.90513333333333,55.39095,2023-2024,"{'id': '16', 'name': 'Bramall Lane', 'pitchLength': 101.0, 'pitchWidth': 68.0}",118.685,3058.759,"{'fps': 29.97, 'id': '14068', 'videoUrl': 'epitome-staging.pff.com/en/film_room/aefc298b-af1d-4de7-9904-5ede117797cf'}",11
"{'id': '6', 'name': 'Chelsea', 'shortName': 'CHE'}","{'name': 'home', 'primaryColor': '#184890', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#1D1D1D', 'secondaryTextColor': '#FFFFFF'}","{'id': '1', 'name': 'Premier League'}",2023-11-06T20:00:00,3495.429,6825.726,"{'id': '17', 'name': 'Tottenham Hotspur', 'shortName': 'TOT'}","{'name': 'home', 'primaryColor': '#FFFFFF', 'primaryTextColor': '#000000', 'secondaryColor': '#22274E', 'secondaryTextColor': '#FFFFFF'}",False,13444,57.095983333333336,54.14748333333333,2023-2024,"{'id': '1', 'name': 'The Tottenham Hotspur Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",69.67,3576.877,"{'fps': 29.97, 'id': '14178', 'videoUrl': 'epitome-staging.pff.com/en/film_room/5a750f98-bdca-46e2-a313-3c20ec9ca571'}",11
"{'id': '5', 'name': 'Burnley', 'shortName': 'BUR'}","{'name': 'alt-1', 'primaryColor': '#F7EB69', 'primaryTextColor': '#000000', 'secondaryColor': '#A44458', 'secondaryTextColor': '#000000'}","{'id': '1', 'name': 'Premier League'}",2023-11-11T15:00:00,2953.72,6288.989,"{'id': '2', 'name': 'Arsenal', 'shortName': 'ARS'}","{'name': 'home', 'primaryColor': '#E10B17', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",True,13445,49.22143333333333,55.3192,2023-2024,"{'id': '3', 'name': 'Emirates Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",0.434,2969.837,"{'fps': 29.97, 'id': '14518', 'videoUrl': 'epitome-staging.pff.com/en/film_room/93712646-ce14-41c7-82e8-d5ba7d2e7446'}",12
"{'id': '54', 'name': 'Fulham', 'shortName': 'FUL'}","{'name': 'home', 'primaryColor': '#FFFFFF', 'primaryTextColor': '#000000', 'secondaryColor': '#0B0906', 'secondaryTextColor': '#FFFFFF'}","{'id': '1', 'name': 'Premier League'}",2023-11-12T14:00:00,3115.649,6311.212,"{'id': '3', 'name': 'Aston Villa', 'shortName': 'AVL'}","{'name': 'home', 'primaryColor': '#660E36', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#93BDE4', 'secondaryTextColor': '#000000'}",True,13446,50.095083333333335,52.14715000000001,2023-2024,"{'id': '4', 'name': 'Villa Park', 'pitchLength': 105.0, 'pitchWidth': 68.0}",109.944,3182.383,"{'fps': 29.97, 'id': '14343', 'videoUrl': 'epitome-staging.pff.com/en/film_room/68629b92-26d3-4997-afd6-69d7520e2e11'}",12
"{'id': '13', 'name': 'Newcastle United', 'shortName': 'NEW'}","{'name': 'alt-2', 'primaryColor': '#1da785', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#1da785'}","{'id': '1', 'name': 'Premier League'}",2023-11-11T17:30:00,3108.875,6284.851,"{'id': '1', 'name': 'AFC Bournemouth', 'shortName': 'BOU'}","{'name': 'home', 'primaryColor': '#E20613', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#FFFFFF'}",False,13447,51.51371666666667,52.39404999999999,2023-2024,"{'id': '2', 'name': 'Vitality Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",18.052,3141.208,"{'fps': 29.97, 'id': '14319', 'videoUrl': 'epitome-staging.pff.com/en/film_room/692fd468-9d72-4f1a-acd0-30ff7f804685'}",12
"{'id': '15', 'name': 'Sheffield United', 'shortName': 'SHU'}","{'name': '2023 Away', 'primaryColor': '#FFFF00', 'primaryTextColor': '#FF0000', 'secondaryColor': '#000000', 'secondaryTextColor': '#FFFF00'}","{'id': '1', 'name': 'Premier League'}",2023-11-12T14:00:00,3094.261,6251.352,"{'id': '4', 'name': 'Brighton & Hove Albion', 'shortName': 'BHA'}","{'name': 'home', 'primaryColor': '#0A55A2', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",True,13448,49.54343333333333,51.42365,2023-2024,"{'id': '5', 'name': 'Amex Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",121.655,3165.933,"{'fps': 29.97, 'id': '14345', 'videoUrl': 'epitome-staging.pff.com/en/film_room/e422f799-953c-47d6-b9ad-971704f6e15a'}",12
"{'id': '11', 'name': 'Manchester City', 'shortName': 'MCI'}","{'name': 'home', 'primaryColor': '#6CABDD', 'primaryTextColor': '#000000', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}","{'id': '1', 'name': 'Premier League'}",2023-11-12T16:30:00,3201.902,6559.626,"{'id': '6', 'name': 'Chelsea', 'shortName': 'CHE'}","{'name': 'home', 'primaryColor': '#184890', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#1D1D1D', 'secondaryTextColor': '#FFFFFF'}",False,13449,51.89245,55.06896666666668,2023-2024,"{'id': '7', 'name': 'Stamford Bridge', 'pitchLength': 103.0, 'pitchWidth': 67.5}",88.355,3255.488,"{'fps': 29.97, 'id': '14352', 'videoUrl': 'epitome-staging.pff.com/en/film_room/a8529412-6e36-40b7-b6fa-71c5d5a70685'}",12
"{'id': '8', 'name': 'Everton', 'shortName': 'EVE'}","{'name': 'alt-2', 'primaryColor': '#cccccc', 'primaryTextColor': '#0066cc', 'secondaryColor': '#cccccc', 'secondaryTextColor': '#0066cc'}","{'id': '1', 'name': 'Premier League'}",2023-11-11T15:00:00,3124.625,6400.201,"{'id': '7', 'name': 'Crystal Palace', 'shortName': 'CRY'}","{'name': 'home', 'primaryColor': '#DF2443', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#3258A3', 'secondaryTextColor': '#FFFFFF'}",True,13450,50.02003333333334,53.41341666666666,2023-2024,"{'id': '8', 'name': 'Selhurst Park', 'pitchLength': 101.0, 'pitchWidth': 68.0}",123.423,3195.396,"{'fps': 29.97, 'id': '14313', 'videoUrl': 'epitome-staging.pff.com/en/film_room/8afc2adb-21db-4b2e-8ff6-84840350ccec'}",12
"{'id': '119', 'name': 'Brentford', 'shortName': 'BRE'}","{'name': '2022-2', 'primaryColor': '#B3E0FF', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#B3E0FF'}","{'id': '1', 'name': 'Premier League'}",2023-11-12T14:00:00,3152.052,6297.964,"{'id': '10', 'name': 'Liverpool', 'shortName': 'LIV'}","{'name': 'home', 'primaryColor': '#D01317', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",False,13451,51.01991666666667,51.411966666666665,2023-2024,"{'id': '11', 'name': 'Anfield', 'pitchLength': 101.0, 'pitchWidth': 68.0}",90.857,3213.246,"{'fps': 29.97, 'id': '14346', 'videoUrl': 'epitome-staging.pff.com/en/film_room/9f9df2f6-65a2-45d4-a3c7-db43213ee9e9'}",12
"{'id': '218', 'name': 'Luton Town', 'shortName': 'LUT'}","{'name': 'Alt', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '1', 'name': 'Premier League'}",2023-11-11T15:00:00,2854.921,6152.152,"{'id': '12', 'name': 'Manchester United', 'shortName': 'MUN'}","{'name': 'home', 'primaryColor': '#D91117', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#221E20', 'secondaryTextColor': '#FFFFFF'}",True,13452,47.17716666666666,53.8711,2023-2024,"{'id': '13', 'name': 'Old Trafford', 'pitchLength': 105.0, 'pitchWidth': 68.0}",24.291,2919.886,"{'fps': 29.97, 'id': '14314', 'videoUrl': 'epitome-staging.pff.com/en/film_room/e9ff85dc-bba5-4425-9833-e8fb3b3a4309'}",12
"{'id': '221', 'name': 'Nottingham Forest', 'shortName': 'FOR'}","{'name': '2023 Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#003366', 'secondaryColor': '#99ffff', 'secondaryTextColor': '#003366'}","{'id': '1', 'name': 'Premier League'}",2023-11-12T14:00:00,2978.112,6237.638,"{'id': '19', 'name': 'West Ham', 'shortName': 'WHU'}","{'name': 'home', 'primaryColor': '#7C2C3B', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#2BACE3', 'secondaryTextColor': '#FFFFFF'}",True,13453,47.99243333333334,53.73373333333333,2023-2024,"{'id': '19', 'name': 'London Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",98.566,3013.614,"{'fps': 29.97, 'id': '14349', 'videoUrl': 'epitome-staging.pff.com/en/film_room/f87edda9-6a8f-43b5-8316-8a24c5813825'}",12
"{'id': '17', 'name': 'Tottenham Hotspur', 'shortName': 'TOT'}","{'name': '2023 Away', 'primaryColor': '#003366', 'primaryTextColor': '#ffffff', 'secondaryColor': '#003366', 'secondaryTextColor': '#ffffff'}","{'id': '1', 'name': 'Premier League'}",2023-11-11T12:30:00,3114.18,6344.044,"{'id': '20', 'name': 'Wolverhampton Wanderers', 'shortName': 'WLV'}","{'name': 'home', 'primaryColor': '#F59E1F', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#000000', 'secondaryTextColor': '#FFFFFF'}",True,13454,50.398716666666665,53.547983333333335,2023-2024,"{'id': '20', 'name': 'Molineux', 'pitchLength': 105.0, 'pitchWidth': 68.0}",90.257,3131.165,"{'fps': 29.97, 'id': '14318', 'videoUrl': 'epitome-staging.pff.com/en/film_room/d6b5f406-547f-4edd-bcf7-27fc40bbc845'}",12
"{'id': '2', 'name': 'Arsenal', 'shortName': 'ARS'}","{'name': '2023 Away', 'primaryColor': '#ADFF2F', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ADFF2F'}","{'id': '1', 'name': 'Premier League'}",2023-11-25T17:30:00,2973.407,6034.067,"{'id': '119', 'name': 'Brentford', 'shortName': 'BRE'}","{'name': 'Home', 'primaryColor': '#e30613', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#e30613'}",True,13455,47.998000000000005,49.908233333333335,2023-2024,"{'id': '112', 'name': 'Brentford Community Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",93.527,3039.573,"{'fps': 29.97, 'id': '14597', 'videoUrl': 'epitome-staging.pff.com/en/film_room/c4fd50b6-15ef-41f3-a17d-f0d79d84b6fa'}",13
"{'id': '19', 'name': 'West Ham', 'shortName': 'WHU'}","{'name': 'alt-2', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '1', 'name': 'Premier League'}",2023-11-25T15:00:00,2876.176,6136.603,"{'id': '5', 'name': 'Burnley', 'shortName': 'BUR'}","{'name': 'home', 'primaryColor': '#690F3C', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#8CD1F3', 'secondaryTextColor': '#000000'}",True,13456,46.16673333333333,53.041383333333336,2023-2024,"{'id': '6', 'name': 'Turf Moor', 'pitchLength': 105.0, 'pitchWidth': 68.0}",106.172,2954.12,"{'fps': 29.97, 'id': '14591', 'videoUrl': 'epitome-staging.pff.com/en/film_room/1c039675-6a9d-41fa-a2e2-77cb9f69689f'}",13
"{'id': '12', 'name': 'Manchester United', 'shortName': 'MUN'}","{'name': 'home', 'primaryColor': '#D91117', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#221E20', 'secondaryTextColor': '#FFFFFF'}","{'id': '1', 'name': 'Premier League'}",2023-11-26T16:30:00,2932.198,6057.658,"{'id': '8', 'name': 'Everton', 'shortName': 'EVE'}","{'name': 'home', 'primaryColor': '#0B478F', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",False,13457,47.21386666666667,51.13393333333334,2023-2024,"{'id': '9', 'name': 'Goodison Park', 'pitchLength': 100.5, 'pitchWidth': 68.0}",99.366,2989.622,"{'fps': 29.97, 'id': '14599', 'videoUrl': 'epitome-staging.pff.com/en/film_room/53378266-fb30-456c-b71d-a46c4501bed2'}",13
"{'id': '20', 'name': 'Wolverhampton Wanderers', 'shortName': 'WLV'}","{'name': 'home', 'primaryColor': '#F59E1F', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#000000', 'secondaryTextColor': '#FFFFFF'}","{'id': '1', 'name': 'Premier League'}",2023-11-27T20:00:00,2954.287,6410.478,"{'id': '54', 'name': 'Fulham', 'shortName': 'FUL'}","{'name': 'home', 'primaryColor': '#FFFFFF', 'primaryTextColor': '#000000', 'secondaryColor': '#0B0906', 'secondaryTextColor': '#FFFFFF'}",True,13458,48.010216666666665,56.81183333333333,2023-2024,"{'id': '25', 'name': 'Craven Cottage', 'pitchLength': 100.0, 'pitchWidth': 65.0}",73.674,3001.768,"{'fps': 29.97, 'id': '14703', 'videoUrl': 'epitome-staging.pff.com/en/film_room/6bc6f0f2-a7d8-4e44-84f7-c9c1fb7d54b3'}",13
"{'id': '7', 'name': 'Crystal Palace', 'shortName': 'CRY'}","{'name': 'away', 'primaryColor': '#FFFFFF', 'primaryTextColor': '#000000', 'secondaryColor': '#3258A3', 'secondaryTextColor': '#FFFFFF'}","{'id': '1', 'name': 'Premier League'}",2023-11-25T15:00:00,2966.833,6533.667,"{'id': '218', 'name': 'Luton Town', 'shortName': 'LUT'}","{'name': 'Home', 'primaryColor': '#ff5f00', 'primaryTextColor': '#1B1A38', 'secondaryColor': '#1B1A38', 'secondaryTextColor': '#ff5f00'}",False,13459,47.10821666666666,57.99188333333334,2023-2024,"{'id': '117', 'name': 'Kenilworth Road', 'pitchLength': 100.0, 'pitchWidth': 66.0}",140.34,3054.154,"{'fps': 29.97, 'id': '14592', 'videoUrl': 'epitome-staging.pff.com/en/film_room/293935d6-1e6d-4319-9529-393bcbe0a932'}",13
"{'id': '10', 'name': 'Liverpool', 'shortName': 'LIV'}","{'name': 'home', 'primaryColor': '#D01317', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}","{'id': '1', 'name': 'Premier League'}",2023-11-25T12:30:00,2811.311,6042.242,"{'id': '11', 'name': 'Manchester City', 'shortName': 'MCI'}","{'name': 'home', 'primaryColor': '#6CABDD', 'primaryTextColor': '#000000', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",True,13460,46.04381666666667,53.33501666666667,2023-2024,"{'id': '12', 'name': 'Etihad Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",48.682,2842.141,"{'fps': 29.97, 'id': '14595', 'videoUrl': 'epitome-staging.pff.com/en/film_room/b8ec2a33-4b64-48d0-9cbb-6b1a73c6e291'}",13
"{'id': '6', 'name': 'Chelsea', 'shortName': 'CHE'}","{'name': 'home', 'primaryColor': '#184890', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#1D1D1D', 'secondaryTextColor': '#FFFFFF'}","{'id': '1', 'name': 'Premier League'}",2023-11-25T15:00:00,2993.426,6064.998,"{'id': '13', 'name': 'Newcastle United', 'shortName': 'NEW'}","{'name': 'home', 'primaryColor': '#000000', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",False,13461,48.66141666666667,50.04338333333333,2023-2024,"{'id': '14', 'name': ""St James' Park"", 'pitchLength': 105.0, 'pitchWidth': 68.0}",73.741,3062.395,"{'fps': 29.97, 'id': '14593', 'videoUrl': 'epitome-staging.pff.com/en/film_room/a6dc5363-1a65-4499-98ad-71df15977d94'}",13
"{'id': '4', 'name': 'Brighton & Hove Albion', 'shortName': 'BHA'}","{'name': 'home', 'primaryColor': '#0A55A2', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}","{'id': '1', 'name': 'Premier League'}",2023-11-25T15:00:00,3149.849,6529.23,"{'id': '221', 'name': 'Nottingham Forest', 'shortName': 'FOR'}","{'name': 'Home', 'primaryColor': '#ff0000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#ff0000'}",True,13462,52.17605,55.6262,2023-2024,"{'id': '120', 'name': 'City Ground', 'pitchLength': 105.0, 'pitchWidth': 71.0}",19.286,3191.658,"{'fps': 29.97, 'id': '14594', 'videoUrl': 'epitome-staging.pff.com/en/film_room/b2dd292d-84d3-4c44-868a-345c5893a898'}",13
"{'id': '1', 'name': 'AFC Bournemouth', 'shortName': 'BOU'}","{'name': '2023 Away', 'primaryColor': '#fffe33', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#fffe33'}","{'id': '1', 'name': 'Premier League'}",2023-11-25T15:00:00,3052.285,6244.411,"{'id': '15', 'name': 'Sheffield United', 'shortName': 'SHU'}","{'name': 'home', 'primaryColor': '#E5292A', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",False,13463,49.038466666666665,52.17661666666667,2023-2024,"{'id': '16', 'name': 'Bramall Lane', 'pitchLength': 101.0, 'pitchWidth': 68.0}",109.977,3113.814,"{'fps': 29.97, 'id': '14596', 'videoUrl': 'epitome-staging.pff.com/en/film_room/b22560c7-2409-48d4-a01c-cf9dfd949132'}",13
"{'id': '3', 'name': 'Aston Villa', 'shortName': 'AVL'}","{'name': 'home', 'primaryColor': '#660E36', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#93BDE4', 'secondaryTextColor': '#000000'}","{'id': '1', 'name': 'Premier League'}",2023-11-26T14:00:00,3309.276,6544.511,"{'id': '17', 'name': 'Tottenham Hotspur', 'shortName': 'TOT'}","{'name': 'home', 'primaryColor': '#FFFFFF', 'primaryTextColor': '#000000', 'secondaryColor': '#22274E', 'secondaryTextColor': '#FFFFFF'}",False,13464,54.7403,52.32176666666668,2023-2024,"{'id': '1', 'name': 'The Tottenham Hotspur Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",24.858,3405.205,"{'fps': 29.97, 'id': '14598', 'videoUrl': 'epitome-staging.pff.com/en/film_room/c12586fa-1f3b-4c26-aa51-71c187f9fb82'}",13
"{'id': '20', 'name': 'Wolverhampton Wanderers', 'shortName': 'WLV'}","{'name': 'home', 'primaryColor': '#F59E1F', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#000000', 'secondaryTextColor': '#FFFFFF'}","{'id': '1', 'name': 'Premier League'}",2023-12-02T15:00:00,3238.105,6480.847,"{'id': '2', 'name': 'Arsenal', 'shortName': 'ARS'}","{'name': 'home', 'primaryColor': '#E10B17', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",True,13465,52.871766666666666,53.39505,2023-2024,"{'id': '3', 'name': 'Emirates Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",65.799,3277.144,"{'fps': 29.97, 'id': '14962', 'videoUrl': 'epitome-staging.pff.com/en/film_room/5e4ca529-2cc1-496d-aa80-c5fe74c68c8e'}",14
"{'id': '3', 'name': 'Aston Villa', 'shortName': 'AVL'}","{'name': 'alt-1', 'primaryColor': '#EDEDED', 'primaryTextColor': '#000000', 'secondaryColor': '#232F5F', 'secondaryTextColor': '#FFFFFF'}","{'id': '1', 'name': 'Premier League'}",2023-12-03T14:00:00,3377.177,6474.742,"{'id': '1', 'name': 'AFC Bournemouth', 'shortName': 'BOU'}","{'name': 'home', 'primaryColor': '#E20613', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#FFFFFF'}",False,13466,54.10966666666666,50.66290000000001,2023-2024,"{'id': '2', 'name': 'Vitality Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",130.597,3434.968,"{'fps': 29.97, 'id': '15007', 'videoUrl': 'epitome-staging.pff.com/en/film_room/78e73b5c-293f-4543-abdf-2758d6888a9a'}",14
"{'id': '218', 'name': 'Luton Town', 'shortName': 'LUT'}","{'name': 'Away', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}","{'id': '1', 'name': 'Premier League'}",2023-12-02T15:00:00,2946.28,6249.716,"{'id': '119', 'name': 'Brentford', 'shortName': 'BRE'}","{'name': 'Home', 'primaryColor': '#e30613', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#e30613'}",True,13467,47.03315,53.15481666666667,2023-2024,"{'id': '112', 'name': 'Brentford Community Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",124.291,3060.427,"{'fps': 29.97, 'id': '14963', 'videoUrl': 'epitome-staging.pff.com/en/film_room/932dff4a-fd07-421a-bad4-8de41bc8e9ed'}",14
"{'id': '15', 'name': 'Sheffield United', 'shortName': 'SHU'}","{'name': '2023 Away', 'primaryColor': '#FFFF00', 'primaryTextColor': '#FF0000', 'secondaryColor': '#000000', 'secondaryTextColor': '#FFFF00'}","{'id': '1', 'name': 'Premier League'}",2023-12-02T15:00:00,3133.5,6145.379,"{'id': '5', 'name': 'Burnley', 'shortName': 'BUR'}","{'name': 'home', 'primaryColor': '#690F3C', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#8CD1F3', 'secondaryTextColor': '#000000'}",False,13468,50.676233333333336,49.09245,2023-2024,"{'id': '6', 'name': 'Turf Moor', 'pitchLength': 105.0, 'pitchWidth': 68.0}",92.926,3199.832,"{'fps': 29.97, 'id': '14964', 'videoUrl': 'epitome-staging.pff.com/en/film_room/4aad8de8-c802-4e90-96d8-7d03870f027c'}",14
